database,pathway,genes
BIOCARTA,BIOCARTA_IGF1MTOR_PATHWAY,"['PPP2CA', 'PIK3R1', 'EIF2S1', 'IGF1', 'EIF4E', 'PDK2', 'EIF2B5', 'MTOR', 'EIF4EBP1', 'EIF2S2', 'GSK3B', 'PDPK1', 'RPS6KB1', 'PTEN', 'INPPL1', 'AKT1', 'EIF2S3', 'PIK3CA', 'IGF1R']"
BIOCARTA,BIOCARTA_SODD_PATHWAY,"['FADD', 'BIRC3', 'BAG4', 'TNF', 'TNFRSF1B', 'TNFRSF1A', 'TRADD', 'RIPK1', 'TRAF2', 'CASP8']"
BIOCARTA,BIOCARTA_SHH_PATHWAY,"['GLI3', 'GLI2', 'DYRK1B', 'PRKACG', 'SHH', 'PRKAR1A', 'DYRK1A', 'SUFU', 'PRKAR2B', 'SMO', 'GSK3B', 'PRKACB', 'PTCH1', 'PRKAR1B', 'PRKAR2A', 'GLI1']"
BIOCARTA,BIOCARTA_PTC1_PATHWAY,"['CDC25C', 'CCNB1', 'CDC25B', 'SHH', 'CDK7', 'CCNH', 'XPO1', 'CDC25A', 'PTCH1', 'MNAT1', 'CDK1']"
BIOCARTA,BIOCARTA_SPRY_PATHWAY,"['MAPK3', 'SPRY2', 'HRAS', 'MAP2K1', 'RAF1', 'SPRY4', 'SPRY3', 'EGF', 'MAPK1', 'SHC1', 'PTPRB', 'SPRY1', 'GRB2', 'EGFR', 'CBL', 'RASA1', 'SOS1']"
BIOCARTA,BIOCARTA_BARRESTIN_PATHWAY,"['GRK2', 'PPARA', 'GNAS', 'KCNA3', 'ADCY1', 'KCNA2', 'KCNA1', 'PLCB1', 'AP2A1', 'ARRB1', 'AP2M1', 'DNM1']"
BIOCARTA,BIOCARTA_STATHMIN_PATHWAY,"['CD3G', 'CD3E', 'CCNB1', 'UHMK1', 'CD247', 'PRKACG', 'MAPK13', 'RB1CC1', 'STMN1', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'CD3D', 'PRKAR1B', 'CD2', 'TSG101', 'CAMK4', 'PRKAR2A', 'CDK1', 'HSPA5']"
BIOCARTA,BIOCARTA_HSP27_PATHWAY,"['ACTA1', 'IL1A', 'FASLG', 'CASP3', 'BCL2', 'MAPKAPK3', 'TNF', 'FAS', 'CASP9', 'DAXX', 'HSPB1', 'APAF1', 'MAPKAPK2', 'HSPB2']"
BIOCARTA,BIOCARTA_TCR_PATHWAY,"['MAPK3', 'CD3G', 'CD3E', 'PIK3CG', 'HRAS', 'NFATC4', 'NFKBIA', 'VAV1', 'PIK3R1', 'MAPK8', 'MAP2K1', 'CD247', 'RAF1', 'ELK1', 'ZAP70', 'PLCG1', 'CALM1', 'NFATC2', 'FYN', 'PTPN7', 'RAC1', 'SHC1', 'PPP3CA', 'NFATC3', 'GRB2', 'PRKCB', 'CALM2', 'LCK', 'PPP3CB', 'RELA', 'CD3D', 'MAP2K4', 'CALM3', 'PRKCA', 'NFATC1', 'PIK3CA', 'NFKB1', 'LAT', 'MAP3K1', 'RASA1', 'JUN', 'SOS1', 'FOS', 'PPP3CC']"
BIOCARTA,BIOCARTA_TCYTOTOXIC_PATHWAY,"['CD3G', 'CD3E', 'CD8A', 'CD247', 'ITGAL', 'ITGB2', 'CD28', 'CD3D', 'CD2', 'ICAM1', 'THY1', 'PTPRC']"
BIOCARTA,BIOCARTA_THELPER_PATHWAY,"['CD3G', 'CD3E', 'CD247', 'ITGAL', 'ITGB2', 'CD28', 'CD3D', 'CD2', 'CD4', 'ICAM1', 'THY1', 'PTPRC']"
BIOCARTA,BIOCARTA_TALL1_PATHWAY,"['TNFRSF17', 'TNFSF13', 'TNFSF12-TNFSF13', 'TNFSF12', 'MAPK8', 'CHUK', 'TNFRSF13C', 'MAP3K14', 'TRAF6', 'MAPK14', 'RELA', 'TRAF3', 'TRAF2', 'TNFSF13B', 'NFKB1']"
BIOCARTA,BIOCARTA_TGFB_PATHWAY,"['MAPK3', 'SMAD2', 'SMAD4', 'TGFBR2', 'TGFB2', 'MAP2K1', 'APC', 'CREBBP', 'CDH1', 'SMAD7', 'TGFBR1', 'TAB1', 'EP300', 'ZFYVE9', 'SKIL', 'TGFB3', 'MAP3K7', 'TGFB1', 'SMAD3']"
BIOCARTA,BIOCARTA_TH1TH2_PATHWAY,"['IL12A', 'IL12B', 'IFNG', 'NR1I2', 'IL4', 'IL18', 'IL2', 'CD86', 'IL2RA', 'CD28', 'IL18R1', 'CD40', 'IL12RB2', 'IL4R', 'HLA-DRA', 'IFNGR1', 'HLA-DRB5', 'IL12RB1', 'CD40LG', 'IFNGR2', 'HLA-DRB1', 'HLA-DRB4', 'HLA-DRB3']"
BIOCARTA,BIOCARTA_41BB_PATHWAY,"['IFNG', 'TNFSF9', 'IL4', 'NFKBIA', 'TNFRSF9', 'IL2', 'MAP4K5', 'MAPK8', 'MAP3K5', 'CHUK', 'MAPK14', 'RELA', 'TRAF2', 'ATF2', 'IKBKB', 'NFKB1', 'MAP3K1', 'JUN']"
BIOCARTA,BIOCARTA_CTLA4_PATHWAY,"['CD80', 'CD3G', 'CD3E', 'ICOSLG', 'ICOS', 'IL2', 'PIK3R1', 'CD247', 'CD86', 'CTLA4', 'CD28', 'GRB2', 'LCK', 'CD3D', 'PTPN11', 'HLA-DRA', 'HLA-DRB5', 'PIK3CA', 'ITK', 'HLA-DRB1', 'HLA-DRB4', 'HLA-DRB3']"
BIOCARTA,BIOCARTA_LONGEVITY_PATHWAY,"['SOD3', 'PIK3CG', 'HRAS', 'GHR', 'PIK3R1', 'IGF1', 'FOXO3', 'SHC1', 'SOD1', 'SOD2', 'CAT', 'AKT1', 'PIK3CA', 'IGF1R', 'GH1']"
BIOCARTA,BIOCARTA_PAR1_PATHWAY,"['PIK3CG', 'PIK3R1', 'F2RL3', 'ADCY1', 'RHOA', 'GNAQ', 'ROCK1', 'PLCB1', 'PPP1R12B', 'PRKCB', 'F2R', 'GNA12', 'PTK2B', 'GNA13', 'PRKCA', 'PIK3CA', 'MAP3K7', 'ARHGEF1', 'F2']"
BIOCARTA,BIOCARTA_STRESS_PATHWAY,"['IKBKG', 'NFKBIA', 'TANK', 'MAPK8', 'CHUK', 'TNF', 'TNFRSF1A', 'CASP2', 'MAP3K14', 'TRADD', 'MAP2K6', 'MAPK14', 'RELA', 'MAP2K3', 'MAP2K4', 'RIPK1', 'TRAF2', 'MAP4K2', 'CRADD', 'IKBKB', 'NFKB1', 'ATF1', 'MAP3K1', 'JUN']"
BIOCARTA,BIOCARTA_TNFR1_PATHWAY,"['MADD', 'FADD', 'LMNB1', 'DFFB', 'MAPK8', 'CASP3', 'PARP1', 'BAG4', 'TNF', 'TNFRSF1A', 'CASP2', 'SPTAN1', 'RB1', 'PAK1', 'TRADD', 'DFFA', 'PRKDC', 'ARHGDIB', 'MAP2K4', 'PAK2', 'RIPK1', 'TRAF2', 'LMNB2', 'CRADD', 'LMNA', 'MAP3K7', 'CASP8', 'MAP3K1', 'JUN']"
BIOCARTA,BIOCARTA_TNFR2_PATHWAY,"['IKBKG', 'NFKBIA', 'TANK', 'DUSP1', 'CHUK', 'TNFAIP3', 'TNFRSF1B', 'MAP3K14', 'ELP1', 'RELA', 'TRAF3', 'RIPK1', 'TRAF2', 'TRAF1', 'IKBKB', 'NFKB1', 'MAP3K1']"
BIOCARTA,BIOCARTA_TOLL_PATHWAY,"['IKBKG', 'NFKBIA', 'MYD88', 'PPARA', 'EIF2AK2', 'PGLYRP1', 'MAPK8', 'ELK1', 'CHUK', 'MAP3K14', 'TRAF6', 'MAP2K6', 'MAPK14', 'RELA', 'TAB1', 'MAP2K3', 'MAP2K4', 'MAP3K7', 'IKBKB', 'NFKB1', 'MAP3K1', 'TLR3', 'TLR7', 'JUN', 'FOS']"
BIOCARTA,BIOCARTA_TPO_PATHWAY,"['MAPK3', 'THPO', 'PIK3CG', 'HRAS', 'MPL', 'PIK3R1', 'MAP2K1', 'RAF1', 'PLCG1', 'SHC1', 'STAT5A', 'GRB2', 'PRKCB', 'STAT3', 'PRKCA', 'PIK3CA', 'STAT5B', 'CSNK2A1', 'JAK2', 'RASA1', 'JUN', 'SOS1', 'FOS', 'STAT1']"
BIOCARTA,BIOCARTA_CREB_PATHWAY,"['MAPK3', 'HRAS', 'PIK3R1', 'RPS6KA1', 'PRKACG', 'ADCY1', 'PRKAR1A', 'RAC1', 'MAPK1', 'PRKAR2B', 'GRB2', 'PRKCB', 'MAPK14', 'PRKACB', 'RPS6KA5', 'CREB1', 'PRKAR1B', 'AKT1', 'PRKCA', 'PIK3CA', 'PRKAR2A', 'SOS1']"
BIOCARTA,BIOCARTA_CARM1_PATHWAY,"['PRKACG', 'PRKAR1A', 'CARM1', 'PRKAR2B', 'CREBBP', 'PRKACB', 'CREB1', 'EP300', 'PRKAR1B', 'RXRA', 'PRKAR2A', 'RARA']"
BIOCARTA,BIOCARTA_TFF_PATHWAY,"['MUC2', 'MAPK3', 'TFF2', 'PIK3CG', 'HRAS', 'TFF3', 'GHR', 'PIK3R1', 'TFF1', 'RHOA', 'CASP9', 'BAD', 'MAPK1', 'SHC1', 'GRB2', 'ERBB2', 'CTNNB1', 'EGFR', 'AKT1', 'APAF1', 'PIK3CA', 'ITGB1', 'GH1', 'SOS1']"
BIOCARTA,BIOCARTA_TRKA_PATHWAY,"['NGF', 'HRAS', 'DPM2', 'PIK3R1', 'PLCG1', 'NTRK1', 'SHC1', 'GRB2', 'PRKCB', 'KLK2', 'AKT1', 'PRKCA', 'PIK3CA', 'SOS1']"
BIOCARTA,BIOCARTA_ARF_PATHWAY,"['PIK3CG', 'TWIST1', 'POLR1B', 'PIK3R1', 'MYC', 'RB1', 'RAC1', 'ABL1', 'TP53', 'MDM2', 'POLR1D', 'CDKN2A', 'TBX2', 'POLR1A', 'PIK3CA', 'E2F1', 'POLR1C']"
BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,"['ACTA1', 'ITGB3', 'RHOA', 'SPTAN1', 'RAC1', 'TLN1', 'EZR', 'ACTN2', 'CAPN1', 'ACTN1', 'CAPNS1', 'ITGB1', 'ACTN3', 'CAPNS2']"
BIOCARTA,BIOCARTA_VEGF_PATHWAY,"['PIK3CG', 'HRAS', 'VEGFA', 'PIK3R1', 'EIF1', 'EIF2S1', 'EIF2B4', 'ELAVL1', 'PLCG1', 'EIF2B5', 'EIF2B2', 'EIF2S2', 'SHC1', 'PRKCB', 'KDR', 'VHL', 'EIF1AX', 'PRKCA', 'EIF2B3', 'EIF2S3', 'PIK3CA', 'FLT1', 'HIF1A', 'ARNT', 'FLT4', 'NOS3', 'EIF2B1']"
BIOCARTA,BIOCARTA_VITCB_PATHWAY,"['COL4A1', 'COL4A6', 'COL4A5', 'SLC2A3', 'P4HB', 'SLC2A1', 'COL4A2', 'SLC23A2', 'COL4A3', 'COL4A4', 'SLC23A1']"
BIOCARTA,BIOCARTA_WNT_PATHWAY,"['SMAD4', 'HDAC1', 'FZD1', 'PPP2CA', 'FRAT1', 'APC', 'TLE1', 'MYC', 'CTBP1', 'NLK', 'WNT1', 'WIF1', 'GSK3B', 'CREBBP', 'CTNNB1', 'TAB1', 'CCND1', 'AXIN1', 'MAP3K7', 'BTRC', 'CSNK2A1', 'HNF1A', 'PPARD', 'DVL1']"
BIOCARTA,BIOCARTA_ACTINY_PATHWAY,"['ACTA1', 'WASF1', 'PSMA7', 'NTRK1', 'RAC1', 'WASF2', 'ABI2', 'NCK1', 'PIR', 'NCKAP1', 'WASF3', 'WASL']"
KEGG,KEGG_N_GLYCAN_BIOSYNTHESIS,"['ALG13', 'DOLPP1', 'RPN1', 'ALG14', 'MAN1B1', 'ALG3', 'B4GALT1', 'MGAT5', 'RPN2', 'STT3A', 'MGAT3', 'DAD1', 'MGAT2', 'ALG12', 'TUSC3', 'MAN1C1', 'DPM2', 'DPM1', 'GANAB', 'ALG1', 'MGAT4A', 'ALG10B', 'STT3B', 'MAN1A2', 'ALG10', 'ALG11', 'ALG8', 'ALG2', 'DPAGT1', 'RFT1', 'DPM3', 'DDOST', 'MGAT4B', 'ALG6', 'MAN2A2', 'MAN1A1', 'MAN2A1', 'ST6GAL1', 'B4GALT3', 'ALG5', 'B4GALT2', 'MGAT5B', 'ALG9', 'MOGS', 'FUT8', 'MGAT1']"
KEGG,KEGG_OTHER_GLYCAN_DEGRADATION,"['ENGASE', 'GLB1', 'MANBA', 'MAN2B1', 'GBA', 'NEU4', 'NEU2', 'NEU1', 'FUCA1', 'FUCA2', 'AGA', 'MAN2C1', 'MAN2B2', 'NEU3', 'HEXB', 'HEXA']"
KEGG,KEGG_O_GLYCAN_BIOSYNTHESIS,"['GALNT4', 'GALNT15', 'GALNTL5', 'GALNT6', 'GALNT5', 'GALNT16', 'GALNTL6', 'GALNT13', 'GCNT3', 'GALNT10', 'ST6GALNAC1', 'GALNT9', 'GALNT7', 'GCNT4', 'GALNT11', 'GCNT1', 'GALNT8', 'GALNT14', 'B3GNT6', 'C1GALT1', 'GALNT18', 'GALNT12', 'GALNT2', 'GALNT3', 'GALNT17', 'GALNT1', 'ST3GAL2', 'ST3GAL1', 'B4GALT5', 'C1GALT1C1']"
KEGG,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,"['HS3ST3A1', 'HPSE', 'HPSE2', 'GLB1', 'GUSB', 'HYAL3', 'GNS', 'HYAL4', 'HYAL1', 'HYAL2', 'SPAM1', 'HGSNAT', 'GALNS', 'IDUA', 'HS3ST3B1', 'SGSH', 'HEXB', 'NAGLU', 'HEXA', 'IDS', 'ARSB']"
KEGG,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,"['CHST2', 'B4GAT1', 'B3GNT2', 'CHST1', 'B4GALT1', 'B3GNT7', 'ST3GAL2', 'B4GALT3', 'ST3GAL1', 'B4GALT2', 'B4GALT4', 'CHST4', 'ST3GAL3', 'FUT8', 'CHST6']"
KEGG,KEGG_GLYCEROLIPID_METABOLISM,"['MBOAT2', 'GPAM', 'LIPG', 'DGKZ', 'DGKE', 'DGKD', 'DGKH', 'MBOAT1', 'GK', 'DGAT2', 'GK2', 'GLA', 'ALDH7A1', 'AGK', 'TKFC', 'AGPAT3', 'AWAT2', 'AGPAT4', 'AKR1B1', 'PNLIPRP2', 'PNLIPRP1', 'PNLIP', 'DGAT1', 'GLYCTK', 'LPL', 'ALDH1B1', 'DGKQ', 'ALDH2', 'DGKB', 'DGKG', 'AKR1A1', 'DGKA', 'PLPP3', 'LIPC', 'DGKI', 'LCLAT1', 'GPAT3', 'MGLL', 'GPAT4', 'ALDH9A1', 'ALDH3A2', 'PNPLA3', 'PLPP1', 'PLPP2', 'AGPAT1', 'AGPAT2', 'CEL', 'GPAT2', 'LIPF']"
KEGG,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,"['PIGP', 'PIGW', 'PIGM', 'PIGN', 'PIGS', 'PIGF', 'DPM2', 'PIGQ', 'PIGH', 'PIGO', 'PIGG', 'PIGZ', 'GPAA1', 'PIGU', 'PGAP1', 'PIGT', 'PIGK', 'PIGY', 'PIGL', 'PIGV', 'PIGB', 'PIGX', 'PIGA', 'GPLD1', 'PIGC']"
KEGG,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,"['PEMT', 'PLA2G15', 'GPD1', 'GPD1L', 'LPGAT1', 'GPAM', 'MBOAT2', 'MBOAT7', 'CHAT', 'LPCAT1', 'PTDSS1', 'ACHE', 'PLA2G3', 'DGKZ', 'ETNK1', 'DGKE', 'DGKD', 'PCYT1A', 'DGKH', 'JMJD7-PLA2G4B', 'CHPT1', 'MBOAT1', 'PLA2G6', 'PLA2G2E', 'PLA2G10', 'LPCAT3', 'PLA2G2A', 'ETNK2', 'PLA2G4A', 'PLA2G5', 'PLA2G12B', 'PLA2G4B', 'PTDSS2', 'PLA2G2F', 'PCYT2', 'CDS1', 'AGPAT3', 'AGPAT4', 'PGS1', 'LYPLA1', 'PLA2G1B', 'ADPRM', 'CDIPT', 'DGKQ', 'CDS2', 'DGKB', 'DGKG', 'PLPP3', 'DGKA', 'DGKI', 'PHOSPHO1', 'LCLAT1', 'TAZ', 'GPAT3', 'GNPAT', 'LPCAT4', 'PLA2G4E', 'GPAT4', 'CHKA', 'PLPP1', 'PLPP2', 'LYPLA2', 'PLA2G2C', 'AGPAT1', 'PLA2G2D', 'LPCAT2', 'PLA2G12A', 'AGPAT2', 'PLD1', 'CHKB', 'PISD', 'PLD2', 'PCYT1B', 'GPAT2', 'LCAT', 'CRLS1', 'GPD2']"
KEGG,KEGG_ETHER_LIPID_METABOLISM,"['ENPP2', 'PAFAH1B1', 'PLPP3', 'LPCAT1', 'PLA2G3', 'ENPP6', 'LPCAT4', 'PLA2G4E', 'JMJD7-PLA2G4B', 'CHPT1', 'AGPS', 'PLA2G6', 'PAFAH1B3', 'PLA2G2E', 'PLA2G10', 'PAFAH2', 'PLA2G2A', 'PLA2G4A', 'PLA2G5', 'PLA2G12B', 'PLA2G4B', 'PLA2G7', 'PLA2G2F', 'PLPP1', 'PLPP2', 'PLA2G2C', 'PAFAH1B2', 'PLA2G2D', 'LPCAT2', 'PLD1', 'PLA2G12A', 'PLD2', 'PLA2G1B']"
KEGG,KEGG_ARACHIDONIC_ACID_METABOLISM,"['EPHX2', 'CYP2E1', 'ALOX5', 'CYP4A11', 'CYP2J2', 'GGT1', 'PLA2G3', 'AKR1C3', 'PTGIS', 'ALOX12B', 'CYP4F2', 'CYP2C18', 'PTGES2', 'ALOX15B', 'ALOX15', 'JMJD7-PLA2G4B', 'PLA2G6', 'PLA2G2E', 'PLA2G10', 'PLA2G2A', 'PLA2G4A', 'PLA2G5', 'PTGS2', 'PLA2G12B', 'PTGS1', 'PLA2G4B', 'PLA2G2F', 'ALOX12', 'CYP2C9', 'GPX7', 'GPX6', 'CYP2C19', 'CYP2C8', 'CBR1', 'CYP2B6', 'CBR3', 'CYP2U1', 'PLA2G1B', 'LTA4H', 'PTGES', 'GPX5', 'GPX1', 'CYP4A22', 'GPX2', 'GPX3', 'GPX4', 'CYP4F3', 'PLA2G4E', 'LTC4S', 'GGT6', 'GGT7', 'GGT5', 'HPGDS', 'PLA2G2C', 'PTGDS', 'PLA2G2D', 'PLA2G12A', 'TBXAS1']"
KEGG,KEGG_LINOLEIC_ACID_METABOLISM,"['CYP2E1', 'CYP3A5', 'CYP2J2', 'CYP3A4', 'PLA2G3', 'AKR1B10', 'CYP2C18', 'CYP1A2', 'ALOX15', 'PLA2G4E', 'JMJD7-PLA2G4B', 'PLA2G6', 'PLA2G2E', 'PLA2G10', 'PLA2G2A', 'PLA2G4A', 'CYP3A43', 'PLA2G5', 'PLA2G12B', 'PLA2G4B', 'PLA2G2F', 'PLA2G2C', 'PLA2G2D', 'CYP2C9', 'PLA2G12A', 'CYP2C19', 'CYP2C8', 'CYP3A7', 'PLA2G1B']"
KEGG,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,"['JMJD7-PLA2G4B', 'PLA2G6', 'PLA2G2E', 'PLA2G10', 'PLA2G2A', 'PLA2G4A', 'PLA2G5', 'PLA2G12B', 'PLA2G4B', 'PLA2G2F', 'FADS2', 'ACOX3', 'PLA2G2C', 'PLA2G2D', 'PLA2G3', 'PLA2G12A', 'ACOX1', 'PLA2G4E', 'PLA2G1B']"
KEGG,KEGG_SPHINGOLIPID_METABOLISM,"['GAL3ST1', 'SGPP2', 'GLB1', 'GALC', 'SGMS2', 'GBA', 'SPHK2', 'NEU2', 'PLPP3', 'NEU1', 'ACER2', 'UGCG', 'DEGS2', 'ARSA', 'SPHK1', 'SGPL1', 'NEU3', 'SMPD4', 'SGMS1', 'ACER3', 'CERK', 'SMPD2', 'ENPP7', 'DEGS1', 'SGPP1', 'NEU4', 'GLA', 'ACER1', 'PLPP1', 'ASAH1', 'PLPP2', 'SMPD1', 'B4GALT6', 'SPTLC2', 'SPTLC1', 'SMPD3', 'KDSR', 'UGT8', 'ASAH2']"
KEGG,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,"['B3GNT4', 'B3GNT2', 'ST3GAL6', 'B4GALT1', 'B3GNT5', 'FUT9', 'FUT7', 'FUT6', 'FUT5', 'FUT4', 'FUT3', 'FUT2', 'FUT1', 'B4GAT1', 'GCNT2', 'B3GNT3', 'B3GALT5', 'ABO', 'B4GALT3', 'B4GALT2', 'ST3GAL4', 'B4GALT4', 'ST3GAL3', 'B3GALT2', 'B3GALT1', 'ST8SIA1']"
KEGG,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,"['A4GALT', 'B3GALT5', 'GLA', 'FUT9', 'ST3GAL2', 'GBGT1', 'ST3GAL1', 'FUT2', 'FUT1', 'HEXB', 'NAGA', 'ST8SIA1', 'B3GALNT1', 'HEXA']"
KEGG,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,"['ST6GALNAC4', 'ST6GALNAC3', 'ST6GALNAC6', 'B4GALNT1', 'GLB1', 'ST6GALNAC5', 'SLC33A1', 'ST3GAL5', 'ST3GAL2', 'ST3GAL1', 'HEXB', 'ST8SIA1', 'B3GALT4', 'ST8SIA5', 'HEXA']"
KEGG,KEGG_RIBOFLAVIN_METABOLISM,"['ACP4', 'ENPP3', 'ENPP1', 'ACP6', 'RFK', 'ACP3', 'FLAD1', 'TYR', 'MTMR7', 'MTMR6', 'PHPT1', 'MTMR1', 'ACP1', 'ACP2', 'ACP5', 'MTMR2']"
KEGG,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,"['NMNAT1', 'NT5C2', 'ENPP3', 'ENPP1', 'BST1', 'NNT', 'AOX1', 'CD38', 'NT5M', 'NADSYN1', 'NUDT12', 'NT5C1B', 'NT5C3A', 'NMRK1', 'NT5C1A', 'QPRT', 'NAMPT', 'NT5C', 'NMNAT3', 'PNP', 'NMNAT2', 'NT5E', 'NADK', 'NNMT']"
KEGG,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,"['PPCS', 'ENPP3', 'PANK3', 'PPCDC', 'ENPP1', 'VNN2', 'VNN1', 'PANK1', 'PANK4', 'UPB1', 'DPYS', 'COASY', 'DPYD', 'PANK2', 'BCAT1', 'BCAT2']"
KEGG,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,"['CARS2', 'DARS2', 'RARS1', 'SARS1', 'VARS2', 'YARS2', 'WARS1', 'AARS1', 'FARSA', 'HARS1', 'SARS2', 'RARS2', 'NARS1', 'LARS2', 'FARSB', 'AARS2', 'YARS1', 'NARS2', 'GARS1', 'IARS2', 'KARS1', 'WARS2', 'TARS3', 'LARS1', 'VARS1', 'PARS2', 'MARS2', 'CARS1', 'IARS1', 'TARS2', 'SEPSECS', 'MTFMT', 'TARS1', 'DARS1', 'HARS2', 'PSTK', 'QARS1', 'EARS2', 'EPRS1', 'FARS2', 'MARS1']"
KEGG,KEGG_BASAL_TRANSCRIPTION_FACTORS,"['TBPL2', 'TAF1L', 'TAF2', 'TAF4', 'TAF7L', 'TAF1', 'TAF9B', 'GTF2A1L', 'STON1', 'TBP', 'GTF2A1', 'GTF2B', 'GTF2A2', 'TAF11', 'TAF12', 'TAF5L', 'TAF13', 'GTF2IRD1', 'TAF9', 'TAF10', 'GTF2H2', 'TAF7', 'GTF2H1', 'TAF6L', 'GTF2F2', 'GTF2F1', 'GTF2E2', 'TAF4B', 'TAF6', 'GTF2E1', 'TAF5', 'GTF2I', 'GTF2H4', 'TBPL1', 'GTF2H3']"
KEGG,KEGG_NON_HOMOLOGOUS_END_JOINING,"['XRCC4', 'MRE11', 'POLL', 'POLM', 'NHEJ1', 'LIG4', 'FEN1', 'DNTT', 'XRCC5', 'RAD50', 'XRCC6', 'PRKDC', 'DCLRE1C']"
KEGG,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,"['STX12', 'STX2', 'VAMP5', 'GOSR2', 'SNAP29', 'STX7', 'STX6', 'STX1A', 'STX11', 'STX16', 'VAMP1', 'VAMP3', 'BNIP1', 'STX3', 'VAMP2', 'STX10', 'VAMP7', 'SNAP47', 'SEC22B', 'VAMP4', 'VAMP8', 'YKT6', 'SNAP23', 'BET1L', 'STX18', 'GOSR1', 'SNAP25', 'USE1', 'STX5', 'STX4', 'STX19', 'VTI1B', 'BET1', 'VTI1A', 'TSNARE1', 'STX8', 'STX1B', 'STX17']"
KEGG,KEGG_LYSOSOME,"['PLA2G15', 'AP3B2', 'GGA1', 'SLC11A1', 'PPT1', 'MFSD8', 'CTSZ', 'NAGPA', 'IGF2R', 'ARSG', 'ATP6V0A1', 'CTSW', 'ATP6V0B', 'LGMN', 'CTSS', 'AP4S1', 'LAMP2', 'ATP6AP1', 'LAPTM5', 'AP1S3', 'CLTCL1', 'AP4B1', 'AP3B1', 'LAMP3', 'ATP6V0A4', 'CTSL', 'ABCB9', 'AP1B1', 'CTSK', 'SLC11A2', 'GNPTAB', 'SMPD1', 'CTSH', 'AP1G1', 'CTSG', 'CTSE', 'LAPTM4A', 'GM2A', 'LAMP1', 'CTSO', 'GGA2', 'CTSV', 'AP3M1', 'CTSC', 'GBA', 'AP3D1', 'CD164', 'ATP6V1H', 'HGSNAT', 'ABCA2', 'DNASE2B', 'AGA', 'AP3M2', 'ATP6V0D2', 'ARSA', 'CTSD', 'CTSB', 'ARSB', 'TCIRG1', 'GNS', 'PPT2', 'DNASE2', 'SORT1', 'ASAH1', 'AP4E1', 'GALNS', 'AP4M1', 'PSAPL1', 'IDUA', 'IDS', 'ATP6V0C', 'GALC', 'GNPTG', 'NEU1', 'M6PR', 'GUSB', 'AP3S2', 'GLA', 'GGA3', 'ATP6V0A2', 'FUCA1', 'NPC2', 'ATP6V0D1', 'ENTPD4', 'SGSH', 'AP1M2', 'CD68', 'CD63', 'GLB1', 'CTSF', 'MANBA', 'MAN2B1', 'PSAP', 'CTNS', 'LIPA', 'AP1S2', 'AP1M1', 'LAPTM4B', 'NAPSA', 'HEXB', 'AP3S1', 'SUMF1', 'MCOLN1', 'AP1S1', 'HEXA', 'NPC1', 'SLC17A5', 'SCARB2', 'HYAL1', 'CLN5', 'CTSA', 'TPP1', 'CLTA', 'CLTB', 'CLN3', 'CLTC', 'ACP2', 'GAA', 'ACP5', 'NAGA', 'NAGLU']"
KEGG,KEGG_CARDIAC_MUSCLE_CONTRACTION,"['CACNA2D1', 'CACNB1', 'COX8A', 'CACNB2', 'UQCR10', 'COX7C', 'CACNB3', 'CACNB4', 'CACNG1', 'COX6CP3', 'FXYD2', 'CACNG8', 'RYR2', 'CACNG6', 'ATP2A2', 'CACNG7', 'TPM2', 'MT-CYB', 'TPM1', 'ATP1B2', 'ATP1B3', 'ATP1A4', 'ATP1B1', 'MT-CO2', 'COX7B', 'MT-CO1', 'COX7A1', 'COX7A2', 'COX8C', 'COX6C', 'MT-CO3', 'CACNA2D3', 'COX6B1', 'CACNA1D', 'SLC8A1', 'COX5B', 'SLC9A1', 'UQCR10P1', 'CACNA1C', 'TNNI3', 'CACNA1F', 'COX4I1', 'ATP1A1', 'CACNA2D2', 'CACNA1S', 'COX7B2', 'ATP1A3', 'TNNC1', 'ATP1A2', 'UQCRB', 'COX6A2', 'SLC9A6', 'TPM4', 'ACTC1', 'COX6A1', 'CACNA2D4', 'UQCRH', 'UQCRFS1', 'UQCRC2', 'TPM3', 'UQCRC1', 'CACNG2', 'CACNG3', 'UQCR11', 'UQCRQ', 'MYL3', 'TNNT2', 'MYL2', 'COX6B2', 'COX4I2', 'COX7A2L', 'COX5A', 'CACNG5', 'CACNG4', 'UQCRHL', 'CYC1', 'MYH7', 'MYH6', 'ATP1B4']"
