Gene stable ID,Human gene stable ID,Human gene name
ENSMUSG00000001473,ENSG00000176014,TUBB6
ENSMUSG00000020513,ENSG00000108423,TUBD1
ENSMUSG00000019845,ENSG00000074935,TUBE1
ENSMUSG00000035198,ENSG00000131462,TUBG1
ENSMUSG00000045007,ENSG00000037042,TUBG2
ENSMUSG00000025474,ENSG00000130640,TUBGCP2
ENSMUSG00000000759,ENSG00000126216,TUBGCP3
ENSMUSG00000027263,ENSG00000137822,TUBGCP4
ENSMUSG00000033790,ENSG00000275835,TUBGCP5
ENSMUSG00000051786,ENSG00000128159,TUBGCP6
ENSMUSG00000073838,ENSG00000178952,TUFM
ENSMUSG00000005968,ENSG00000143367,TUFT1
ENSMUSG00000056579,ENSG00000253352,TUG1
ENSMUSG00000037446,ENSG00000112041,TULP1
ENSMUSG00000023467,ENSG00000104804,TULP2
ENSMUSG00000001521,ENSG00000078246,TULP3
ENSMUSG00000034377,ENSG00000130338,TULP4
ENSMUSG00000097929,ENSG00000250366,TUNAR
ENSMUSG00000054000,ENSG00000198680,TUSC1
ENSMUSG00000010054,ENSG00000114383,TUSC2
ENSMUSG00000118664,ENSG00000104723,TUSC3
ENSMUSG00000071645,ENSG00000149016,TUT1
ENSMUSG00000034610,ENSG00000134744,TUT4
ENSMUSG00000035248,ENSG00000083223,TUT7
ENSMUSG00000050908,ENSG00000166676,TVP23A
ENSMUSG00000014177,ENSG00000171928,TVP23B
ENSMUSG00000014177,ENSG00000175106,TVP23C
ENSMUSG00000022451,ENSG00000151239,TWF1
ENSMUSG00000023277,ENSG00000247596,TWF2
ENSMUSG00000035799,ENSG00000122691,TWIST1
ENSMUSG00000007805,ENSG00000233608,TWIST2
ENSMUSG00000025209,ENSG00000107815,TWNK
ENSMUSG00000024098,ENSG00000128791,TWSG1
ENSMUSG00000054892,ENSG00000074966,TXK
ENSMUSG00000053841,ENSG00000084652,TXLNA
ENSMUSG00000039891,ENSG00000164440,TXLNB
ENSMUSG00000038344,ENSG00000086712,TXLNG
ENSMUSG00000028367,ENSG00000136810,TXN
ENSMUSG00000005354,ENSG00000100348,TXN2
ENSMUSG00000022498,ENSG00000153066,TXNDC11
ENSMUSG00000028567,ENSG00000117862,TXNDC12
ENSMUSG00000021497,ENSG00000113621,TXNDC15
ENSMUSG00000021830,ENSG00000087301,TXNDC16
ENSMUSG00000020803,ENSG00000129235,TXNDC17
ENSMUSG00000050612,ENSG00000168454,TXNDC2
ENSMUSG00000038991,ENSG00000239264,TXNDC5
ENSMUSG00000038709,ENSG00000204193,TXNDC8
ENSMUSG00000058407,ENSG00000115514,TXNDC9
ENSMUSG00000038393,ENSG00000265972,TXNIP
ENSMUSG00000024583,ENSG00000091164,TXNL1
ENSMUSG00000057130,ENSG00000141759,TXNL4A
ENSMUSG00000031723,ENSG00000140830,TXNL4B
ENSMUSG00000020250,ENSG00000198431,TXNRD1
ENSMUSG00000075704,ENSG00000184470,TXNRD2
ENSMUSG00000000811,ENSG00000197763,TXNRD3
ENSMUSG00000032175,ENSG00000105397,TYK2
ENSMUSG00000022615,ENSG00000025708,TYMP
ENSMUSG00000025747,ENSG00000176890,TYMS
ENSMUSG00000004651,ENSG00000077498,TYR
ENSMUSG00000027298,ENSG00000092445,TYRO3
ENSMUSG00000030579,ENSG00000011600,TYROBP
ENSMUSG00000005994,ENSG00000107165,TYRP1
ENSMUSG00000020087,ENSG00000156521,TYSND1
ENSMUSG00000056310,ENSG00000198874,TYW1
ENSMUSG00000056310,ENSG00000277149,TYW1B
ENSMUSG00000047583,ENSG00000162623,TYW3
ENSMUSG00000048495,ENSG00000162971,TYW5
ENSMUSG00000065040,ENSG00000273727,U1
ENSMUSG00000065795,ENSG00000273727,U1
ENSMUSG00000087923,ENSG00000273516,U1
ENSMUSG00000087923,ENSG00000275987,U1
ENSMUSG00000084752,ENSG00000277248,U2
ENSMUSG00000084752,ENSG00000274202,U2
ENSMUSG00000084752,ENSG00000276711,U2
ENSMUSG00000089183,ENSG00000283519,U2
ENSMUSG00000087878,ENSG00000283555,U2
ENSMUSG00000061613,ENSG00000160201,U2AF1
ENSMUSG00000078765,ENSG00000161265,U2AF1L4
ENSMUSG00000030435,ENSG00000063244,U2AF2
ENSMUSG00000032407,ENSG00000163714,U2SURP
ENSMUSG00000064776,ENSG00000212321,U3
ENSMUSG00000064776,ENSG00000277754,U3
ENSMUSG00000064400,ENSG00000212321,U3
ENSMUSG00000064400,ENSG00000277754,U3
ENSMUSG00000077403,ENSG00000212321,U3
ENSMUSG00000077403,ENSG00000277754,U3
ENSMUSG00000065629,ENSG00000212321,U3
ENSMUSG00000065629,ENSG00000277754,U3
ENSMUSG00000119262,ENSG00000212321,U3
ENSMUSG00000119262,ENSG00000277754,U3
ENSMUSG00000119648,ENSG00000212321,U3
ENSMUSG00000119648,ENSG00000277754,U3
ENSMUSG00000119851,ENSG00000212321,U3
ENSMUSG00000119851,ENSG00000277754,U3
ENSMUSG00000119761,ENSG00000212321,U3
ENSMUSG00000119761,ENSG00000277754,U3
ENSMUSG00000119079,ENSG00000212321,U3
ENSMUSG00000119079,ENSG00000277754,U3
ENSMUSG00000065883,ENSG00000212321,U3
ENSMUSG00000065883,ENSG00000277754,U3
ENSMUSG00000084583,ENSG00000274716,U4
ENSMUSG00000064582,ENSG00000283442,U4
ENSMUSG00000118914,ENSG00000283442,U4
ENSMUSG00000065811,ENSG00000274197,U4
ENSMUSG00002076258,ENSG00000283442,U4
ENSMUSG00000089125,ENSG00000283369,U6
ENSMUSG00000088454,ENSG00000283256,U6
ENSMUSG00000084737,ENSG00000283499,U6
ENSMUSG00000065235,ENSG00000283313,U6
ENSMUSG00000088793,ENSG00000283313,U6
ENSMUSG00000065331,ENSG00000283337,U6
ENSMUSG00000119470,ENSG00000283418,U6
ENSMUSG00000088001,ENSG00000277613,U6
ENSMUSG00000088001,ENSG00000278757,U6
ENSMUSG00000088970,ENSG00000275268,U7
ENSMUSG00000088970,ENSG00000275635,U7
ENSMUSG00000088970,ENSG00000275504,U7
ENSMUSG00000089473,ENSG00000200496,U8
ENSMUSG00000089473,ENSG00000200026,U8
ENSMUSG00000089313,ENSG00000238963,U8
ENSMUSG00002075829,ENSG00000238963,U8
ENSMUSG00000034485,ENSG00000137831,UACA
ENSMUSG00000026670,ENSG00000117143,UAP1
ENSMUSG00000026956,ENSG00000197355,UAP1L1
ENSMUSG00000001924,ENSG00000130985,UBA1
ENSMUSG00000052997,ENSG00000126261,UBA2
ENSMUSG00000030061,ENSG00000144744,UBA3
ENSMUSG00000032557,ENSG00000081307,UBA5
ENSMUSG00000090137,ENSG00000221983,UBA52
ENSMUSG00000035898,ENSG00000033178,UBA6
ENSMUSG00000032596,ENSG00000182179,UBA7
ENSMUSG00000036352,ENSG00000130560,UBAC1
ENSMUSG00000041765,ENSG00000134882,UBAC2
ENSMUSG00000039568,ENSG00000153443,UBALD1
ENSMUSG00000050628,ENSG00000185262,UBALD2
ENSMUSG00000028437,ENSG00000165006,UBAP1
ENSMUSG00000086228,ENSG00000246922,UBAP1L
ENSMUSG00000028433,ENSG00000137073,UBAP2
ENSMUSG00000042520,ENSG00000143569,UBAP2L
ENSMUSG00000042345,ENSG00000160185,UBASH3A
ENSMUSG00000032020,ENSG00000154127,UBASH3B
ENSMUSG00000019505,ENSG00000170315,UBB
ENSMUSG00000008348,ENSG00000150991,UBC
ENSMUSG00000035186,ENSG00000213886,UBD
ENSMUSG00000016308,ENSG00000077721,UBE2A
ENSMUSG00000020390,ENSG00000119048,UBE2B
ENSMUSG00000001403,ENSG00000175063,UBE2C
ENSMUSG00000019927,ENSG00000072401,UBE2D1
ENSMUSG00000091896,ENSG00000131508,UBE2D2
ENSMUSG00000021774,ENSG00000170142,UBE2E1
ENSMUSG00000058317,ENSG00000182247,UBE2E2
ENSMUSG00000027011,ENSG00000170035,UBE2E3
ENSMUSG00000034343,ENSG00000184182,UBE2F
ENSMUSG00000020794,ENSG00000132388,UBE2G1
ENSMUSG00000009293,ENSG00000184787,UBE2G2
ENSMUSG00000039159,ENSG00000186591,UBE2H
ENSMUSG00000015120,ENSG00000103275,UBE2I
ENSMUSG00000028277,ENSG00000198833,UBE2J1
ENSMUSG00000023286,ENSG00000160087,UBE2J2
ENSMUSG00000029203,ENSG00000078140,UBE2K
ENSMUSG00000038965,ENSG00000185651,UBE2L3
ENSMUSG00000027078,ENSG00000156587,UBE2L6
ENSMUSG00000005575,ENSG00000130725,UBE2M
ENSMUSG00000074781,ENSG00000177889,UBE2N
ENSMUSG00000020802,ENSG00000175931,UBE2O
ENSMUSG00000042572,ENSG00000160714,UBE2Q1
ENSMUSG00000032307,ENSG00000140367,UBE2Q2
ENSMUSG00000052981,ENSG00000215218,UBE2QL1
ENSMUSG00000036241,ENSG00000107341,UBE2R2
ENSMUSG00000118653,ENSG00000108106,UBE2S
ENSMUSG00000060860,ENSG00000108106,UBE2S
ENSMUSG00000026429,ENSG00000077152,UBE2T
ENSMUSG00000069733,ENSG00000177414,UBE2U
ENSMUSG00000078923,ENSG00000244687,UBE2V1
ENSMUSG00000022674,ENSG00000169139,UBE2V2
ENSMUSG00000025939,ENSG00000104343,UBE2W
ENSMUSG00000014349,ENSG00000159202,UBE2Z
ENSMUSG00000025326,ENSG00000114062,UBE3A
ENSMUSG00000029577,ENSG00000151148,UBE3B
ENSMUSG00000039000,ENSG00000009335,UBE3C
ENSMUSG00000032415,ENSG00000118420,UBE3D
ENSMUSG00000059890,ENSG00000110344,UBE4A
ENSMUSG00000028960,ENSG00000130939,UBE4B
ENSMUSG00000030870,ENSG00000103353,UBFD1
ENSMUSG00000047719,ENSG00000120942,UBIAD1
ENSMUSG00000001687,ENSG00000122042,UBL3
ENSMUSG00000015290,ENSG00000102178,UBL4A
ENSMUSG00000055891,ENSG00000186150,UBL4B
ENSMUSG00000084786,ENSG00000198258,UBL5
ENSMUSG00000113489,ENSG00000198258,UBL5
ENSMUSG00000113951,ENSG00000198258,UBL5
ENSMUSG00000055720,ENSG00000138629,UBL7
ENSMUSG00000041231,ENSG00000164332,UBLCP1
ENSMUSG00000039473,ENSG00000118900,UBN1
ENSMUSG00000038538,ENSG00000157741,UBN2
ENSMUSG00000027300,ENSG00000185019,UBOX5
ENSMUSG00000009741,ENSG00000153560,UBP1
ENSMUSG00000005312,ENSG00000135018,UBQLN1
ENSMUSG00000050148,ENSG00000188021,UBQLN2
ENSMUSG00000051618,ENSG00000175520,UBQLN3
ENSMUSG00000008604,ENSG00000160803,UBQLN4
ENSMUSG00000051437,ENSG00000175518,UBQLNL
ENSMUSG00000027272,ENSG00000159459,UBR1
ENSMUSG00000023977,ENSG00000024048,UBR2
ENSMUSG00000044308,ENSG00000144357,UBR3
ENSMUSG00000066036,ENSG00000127481,UBR4
ENSMUSG00000037487,ENSG00000104517,UBR5
ENSMUSG00000041712,ENSG00000012963,UBR7
ENSMUSG00000025171,ENSG00000165886,UBTD1
ENSMUSG00000044949,ENSG00000168246,UBTD2
ENSMUSG00000020923,ENSG00000108312,UBTF
ENSMUSG00000074502,ENSG00000255009,UBTFL1
ENSMUSG00000071655,ENSG00000162191,UBXN1
ENSMUSG00000043621,ENSG00000162543,UBXN10
ENSMUSG00000012126,ENSG00000158062,UBXN11
ENSMUSG00000020634,ENSG00000173960,UBXN2A
ENSMUSG00000028243,ENSG00000215114,UBXN2B
ENSMUSG00000026353,ENSG00000144224,UBXN4
ENSMUSG00000019578,ENSG00000167671,UBXN6
ENSMUSG00000053774,ENSG00000163960,UBXN7
ENSMUSG00000052906,ENSG00000104691,UBXN8
ENSMUSG00000029223,ENSG00000154277,UCHL1
ENSMUSG00000022111,ENSG00000118939,UCHL3
ENSMUSG00000035337,ENSG00000118939,UCHL3
ENSMUSG00000018189,ENSG00000116750,UCHL5
ENSMUSG00000002550,ENSG00000130717,UCK1
ENSMUSG00000026558,ENSG00000143179,UCK2
ENSMUSG00000089917,ENSG00000198276,UCKL1
ENSMUSG00000026668,ENSG00000165623,UCMA
ENSMUSG00000038676,ENSG00000163794,UCN
ENSMUSG00000049699,ENSG00000145040,UCN2
ENSMUSG00000044988,ENSG00000178473,UCN3
ENSMUSG00000031710,ENSG00000109424,UCP1
ENSMUSG00000033685,ENSG00000175567,UCP2
ENSMUSG00000032942,ENSG00000175564,UCP3
ENSMUSG00000043262,ENSG00000151116,UEVLD
ENSMUSG00000062963,ENSG00000143222,UFC1
ENSMUSG00000005262,ENSG00000070010,UFD1
ENSMUSG00000040359,ENSG00000014123,UFL1
ENSMUSG00000027746,ENSG00000120686,UFM1
ENSMUSG00000051502,ENSG00000176125,UFSP1
ENSMUSG00000031634,ENSG00000109775,UFSP2
ENSMUSG00000028381,ENSG00000148154,UGCG
ENSMUSG00000029201,ENSG00000109814,UGDH
ENSMUSG00000037470,ENSG00000136731,UGGT1
ENSMUSG00000042104,ENSG00000102595,UGGT2
ENSMUSG00000001891,ENSG00000169764,UGP2
ENSMUSG00000089960,ENSG00000241635,UGT1A1
ENSMUSG00000090165,ENSG00000242515,UGT1A10
ENSMUSG00000090175,ENSG00000242515,UGT1A10
ENSMUSG00000089675,ENSG00000242515,UGT1A10
ENSMUSG00000089943,ENSG00000288702,UGT1A3
ENSMUSG00000090171,ENSG00000288702,UGT1A3
ENSMUSG00000089943,ENSG00000244474,UGT1A4
ENSMUSG00000090171,ENSG00000244474,UGT1A4
ENSMUSG00000089943,ENSG00000288705,UGT1A5
ENSMUSG00000090171,ENSG00000288705,UGT1A5
ENSMUSG00000090124,ENSG00000167165,UGT1A6
ENSMUSG00000090145,ENSG00000167165,UGT1A6
ENSMUSG00000054545,ENSG00000167165,UGT1A6
ENSMUSG00000090165,ENSG00000244122,UGT1A7
ENSMUSG00000090175,ENSG00000244122,UGT1A7
ENSMUSG00000089675,ENSG00000244122,UGT1A7
ENSMUSG00000090165,ENSG00000242366,UGT1A8
ENSMUSG00000090175,ENSG00000242366,UGT1A8
ENSMUSG00000089675,ENSG00000242366,UGT1A8
ENSMUSG00000090165,ENSG00000241119,UGT1A9
ENSMUSG00000090175,ENSG00000241119,UGT1A9
ENSMUSG00000089675,ENSG00000241119,UGT1A9
ENSMUSG00000106677,ENSG00000173610,UGT2A1
ENSMUSG00000029268,ENSG00000271271,UGT2A2
ENSMUSG00000035780,ENSG00000135220,UGT2A3
ENSMUSG00000072664,ENSG00000168671,UGT3A2
ENSMUSG00000049152,ENSG00000168671,UGT3A2
ENSMUSG00000032854,ENSG00000174607,UGT8
ENSMUSG00000026667,ENSG00000152332,UHMK1
ENSMUSG00000001228,ENSG00000276043,UHRF1
ENSMUSG00000024817,ENSG00000147854,UHRF2
ENSMUSG00000025878,ENSG00000087206,UIMC1
ENSMUSG00000053219,ENSG00000111981,ULBP1
ENSMUSG00000078452,ENSG00000111981,ULBP1
ENSMUSG00000053219,ENSG00000131015,ULBP2
ENSMUSG00000078452,ENSG00000131015,ULBP2
ENSMUSG00000053219,ENSG00000131019,ULBP3
ENSMUSG00000078452,ENSG00000131019,ULBP3
ENSMUSG00000029512,ENSG00000177169,ULK1
ENSMUSG00000004798,ENSG00000083290,ULK2
ENSMUSG00000032308,ENSG00000140474,ULK3
ENSMUSG00000040936,ENSG00000168038,ULK4
ENSMUSG00000089862,ENSG00000219545,UMAD1
ENSMUSG00000030963,ENSG00000169344,UMOD
ENSMUSG00000054134,ENSG00000177398,UMODL1
ENSMUSG00000022814,ENSG00000114491,UMPS
ENSMUSG00000002058,ENSG00000109103,UNC119
ENSMUSG00000046562,ENSG00000175970,UNC119B
ENSMUSG00000034799,ENSG00000130477,UNC13A
ENSMUSG00000028456,ENSG00000198722,UNC13B
ENSMUSG00000062151,ENSG00000137766,UNC13C
ENSMUSG00000057948,ENSG00000092929,UNC13D
ENSMUSG00000030533,ENSG00000140553,UNC45A
ENSMUSG00000018845,ENSG00000141161,UNC45B
ENSMUSG00000026111,ENSG00000115446,UNC50
ENSMUSG00000025876,ENSG00000113763,UNC5A
ENSMUSG00000020099,ENSG00000107731,UNC5B
ENSMUSG00000059921,ENSG00000182168,UNC5C
ENSMUSG00000043592,ENSG00000124602,UNC5CL
ENSMUSG00000063626,ENSG00000156687,UNC5D
ENSMUSG00000021198,ENSG00000133958,UNC79
ENSMUSG00000055567,ENSG00000144406,UNC80
ENSMUSG00000067049,ENSG00000112494,UNC93A
ENSMUSG00000056133,ENSG00000112494,UNC93A
ENSMUSG00000036908,ENSG00000110057,UNC93B1
ENSMUSG00000029546,ENSG00000164853,UNCX
ENSMUSG00000029591,ENSG00000076248,UNG
ENSMUSG00000020770,ENSG00000132478,UNK
ENSMUSG00000015127,ENSG00000059145,UNKL
ENSMUSG00000033427,ENSG00000100024,UPB1
ENSMUSG00000058301,ENSG00000005007,UPF1
ENSMUSG00000043241,ENSG00000151461,UPF2
ENSMUSG00000038398,ENSG00000169062,UPF3A
ENSMUSG00000036572,ENSG00000125351,UPF3B
ENSMUSG00000006313,ENSG00000105668,UPK1A
ENSMUSG00000049436,ENSG00000114638,UPK1B
ENSMUSG00000041523,ENSG00000110375,UPK2
ENSMUSG00000022435,ENSG00000100373,UPK3A
ENSMUSG00000042985,ENSG00000243566,UPK3B
ENSMUSG00000006143,ENSG00000267368,UPK3BL1
ENSMUSG00000006143,ENSG00000284981,UPK3BL2
ENSMUSG00000020407,ENSG00000183696,UPP1
ENSMUSG00000026839,ENSG00000007001,UPP2
ENSMUSG00000073016,ENSG00000094841,UPRT
ENSMUSG00000005882,ENSG00000101019,UQCC1
ENSMUSG00000024208,ENSG00000137288,UQCC2
ENSMUSG00000071654,ENSG00000204922,UQCC3
ENSMUSG00000067722,ENSG00000174109,UQCC4
ENSMUSG00000058351,ENSG00000168273,UQCC5
ENSMUSG00000059534,ENSG00000184076,UQCR10
ENSMUSG00000020163,ENSG00000127540,UQCR11
ENSMUSG00000021520,ENSG00000156467,UQCRB
ENSMUSG00000025651,ENSG00000010256,UQCRC1
ENSMUSG00000030884,ENSG00000140740,UQCRC2
ENSMUSG00000038462,ENSG00000169021,UQCRFS1
ENSMUSG00000063882,ENSG00000173660,UQCRH
ENSMUSG00000063882,ENSG00000233954,UQCRHL
ENSMUSG00000044894,ENSG00000164405,UQCRQ
ENSMUSG00000039929,ENSG00000142207,URB1
ENSMUSG00000031976,ENSG00000135763,URB2
ENSMUSG00000049680,ENSG00000106608,URGCP
ENSMUSG00000030421,ENSG00000105176,URI1
ENSMUSG00000069020,ENSG00000167118,URM1
ENSMUSG00000034456,ENSG00000159650,UROC1
ENSMUSG00000028684,ENSG00000126088,UROD
ENSMUSG00000030979,ENSG00000188690,UROS
ENSMUSG00000031792,ENSG00000103005,USB1
ENSMUSG00000002395,ENSG00000053501,USE1
ENSMUSG00000026641,ENSG00000158773,USF1
ENSMUSG00000058239,ENSG00000105698,USF2
ENSMUSG00000068284,ENSG00000176542,USF3
ENSMUSG00000030838,ENSG00000006611,USH1C
ENSMUSG00000045288,ENSG00000182040,USH1G
ENSMUSG00000026609,ENSG00000042781,USH2A
ENSMUSG00000034911,ENSG00000130307,USHBP1
ENSMUSG00000029407,ENSG00000138768,USO1
ENSMUSG00000028560,ENSG00000162607,USP1
ENSMUSG00000031826,ENSG00000103194,USP10
ENSMUSG00000031066,ENSG00000102226,USP11
ENSMUSG00000029640,ENSG00000152484,USP12
ENSMUSG00000056900,ENSG00000058056,USP13
ENSMUSG00000047879,ENSG00000101557,USP14
ENSMUSG00000020124,ENSG00000135655,USP15
ENSMUSG00000025616,ENSG00000156256,USP16
ENSMUSG00000030107,ENSG00000184979,USP18
ENSMUSG00000006676,ENSG00000172046,USP19
ENSMUSG00000032010,ENSG00000036672,USP2
ENSMUSG00000026854,ENSG00000136878,USP20
ENSMUSG00000053483,ENSG00000143258,USP21
ENSMUSG00000042506,ENSG00000124422,USP22
ENSMUSG00000028514,ENSG00000162402,USP24
ENSMUSG00000022867,ENSG00000155313,USP25
ENSMUSG00000046269,ENSG00000273820,USP27X
ENSMUSG00000032267,ENSG00000048028,USP28
ENSMUSG00000055780,ENSG00000131864,USP29
ENSMUSG00000032376,ENSG00000140455,USP3
ENSMUSG00000029592,ENSG00000135093,USP30
ENSMUSG00000063317,ENSG00000103404,USP31
ENSMUSG00000000804,ENSG00000170832,USP32
ENSMUSG00000025437,ENSG00000077254,USP33
ENSMUSG00000056342,ENSG00000115464,USP34
ENSMUSG00000035713,ENSG00000118369,USP35
ENSMUSG00000033909,ENSG00000055483,USP36
ENSMUSG00000033364,ENSG00000135913,USP37
ENSMUSG00000038250,ENSG00000170185,USP38
ENSMUSG00000056305,ENSG00000168883,USP39
ENSMUSG00000032612,ENSG00000114316,USP4
ENSMUSG00000005501,ENSG00000085982,USP40
ENSMUSG00000051306,ENSG00000106346,USP42
ENSMUSG00000020905,ENSG00000154914,USP43
ENSMUSG00000020020,ENSG00000136014,USP44
ENSMUSG00000040455,ENSG00000123552,USP45
ENSMUSG00000054814,ENSG00000109189,USP46
ENSMUSG00000059263,ENSG00000170242,USP47
ENSMUSG00000043411,ENSG00000090686,USP48
ENSMUSG00000090115,ENSG00000164663,USP49
ENSMUSG00000038429,ENSG00000111667,USP5
ENSMUSG00000027364,ENSG00000170236,USP50
ENSMUSG00000067215,ENSG00000247746,USP51
ENSMUSG00000039701,ENSG00000145390,USP53
ENSMUSG00000034235,ENSG00000166348,USP54
ENSMUSG00000000804,ENSG00000129204,USP6
ENSMUSG00000039046,ENSG00000148429,USP6NL
ENSMUSG00000022710,ENSG00000187555,USP7
ENSMUSG00000027363,ENSG00000138592,USP8
ENSMUSG00000031010,ENSG00000124486,USP9X
ENSMUSG00000069044,ENSG00000114374,USP9Y
ENSMUSG00000041264,ENSG00000132952,USPL1
ENSMUSG00000047712,ENSG00000111962,UST
ENSMUSG00000028907,ENSG00000183520,UTP11
ENSMUSG00000079470,ENSG00000156697,UTP14A
ENSMUSG00000063785,ENSG00000156697,UTP14A
ENSMUSG00000079470,ENSG00000253797,UTP14C
ENSMUSG00000063785,ENSG00000253797,UTP14C
ENSMUSG00000041747,ENSG00000164338,UTP15
ENSMUSG00000054079,ENSG00000011260,UTP18
ENSMUSG00000004356,ENSG00000120800,UTP20
ENSMUSG00000022313,ENSG00000147679,UTP23
ENSMUSG00000016181,ENSG00000117597,UTP25
ENSMUSG00000070697,ENSG00000132467,UTP3
ENSMUSG00000041438,ENSG00000141076,UTP4
ENSMUSG00000035575,ENSG00000108651,UTP6
ENSMUSG00000019820,ENSG00000152818,UTRN
ENSMUSG00000028963,ENSG00000049247,UTS2
ENSMUSG00000056423,ENSG00000188958,UTS2B
ENSMUSG00000068457,ENSG00000183878,UTY
ENSMUSG00000035354,ENSG00000198382,UVRAG
ENSMUSG00000037355,ENSG00000163945,UVSSA
ENSMUSG00000057363,ENSG00000115652,UXS1
ENSMUSG00000001134,ENSG00000126756,UXT
ENSMUSG00000010936,ENSG00000103043,VAC14
ENSMUSG00000030337,ENSG00000139190,VAMP1
ENSMUSG00000020894,ENSG00000220205,VAMP2
ENSMUSG00000028955,ENSG00000049245,VAMP3
ENSMUSG00000026696,ENSG00000117533,VAMP4
ENSMUSG00000073002,ENSG00000168899,VAMP5
ENSMUSG00000050732,ENSG00000118640,VAMP8
ENSMUSG00000027860,ENSG00000173218,VANGL1
ENSMUSG00000026556,ENSG00000162738,VANGL2
ENSMUSG00000024091,ENSG00000101558,VAPA
ENSMUSG00000054455,ENSG00000124164,VAPB
ENSMUSG00000007029,ENSG00000204394,VARS1
ENSMUSG00000038838,ENSG00000137411,VARS2
ENSMUSG00000021256,ENSG00000071246,VASH1
ENSMUSG00000037568,ENSG00000143494,VASH2
ENSMUSG00000039646,ENSG00000168140,VASN
ENSMUSG00000030403,ENSG00000125753,VASP
ENSMUSG00000034993,ENSG00000108828,VAT1
ENSMUSG00000046844,ENSG00000171724,VAT1L
ENSMUSG00002074847,ENSG00000252485,Vault
ENSMUSG00002074847,ENSG00000252283,Vault
ENSMUSG00002074846,ENSG00000252485,Vault
ENSMUSG00002074846,ENSG00000252283,Vault
ENSMUSG00000034116,ENSG00000141968,VAV1
ENSMUSG00000009621,ENSG00000160293,VAV2
ENSMUSG00000033721,ENSG00000134215,VAV3
ENSMUSG00000006270,ENSG00000148704,VAX1
ENSMUSG00000034777,ENSG00000116035,VAX2
ENSMUSG00000031197,ENSG00000155959,VBP1
ENSMUSG00000027962,ENSG00000162692,VCAM1
ENSMUSG00000021614,ENSG00000038427,VCAN
ENSMUSG00000041629,ENSG00000182518,VCF2
ENSMUSG00000021823,ENSG00000035403,VCL
ENSMUSG00000028452,ENSG00000165280,VCP
ENSMUSG00000045210,ENSG00000175073,VCPIP1
ENSMUSG00000049882,ENSG00000100483,VCPKMT
ENSMUSG00000020402,ENSG00000213585,VDAC1
ENSMUSG00000021771,ENSG00000165637,VDAC2
ENSMUSG00000008892,ENSG00000078668,VDAC3
ENSMUSG00000022479,ENSG00000111424,VDR
ENSMUSG00000023951,ENSG00000112715,VEGFA
ENSMUSG00000024962,ENSG00000173511,VEGFB
ENSMUSG00000031520,ENSG00000150630,VEGFC
ENSMUSG00000031380,ENSG00000165197,VEGFD
ENSMUSG00000027831,ENSG00000197415,VEPH1
ENSMUSG00000018377,ENSG00000136451,VEZF1
ENSMUSG00000036099,ENSG00000028203,VEZT
ENSMUSG00000037428,ENSG00000128564,VGF
ENSMUSG00000031131,ENSG00000102243,VGLL1
ENSMUSG00000049641,ENSG00000170162,VGLL2
ENSMUSG00000091243,ENSG00000206538,VGLL3
ENSMUSG00000030315,ENSG00000144560,VGLL4
ENSMUSG00000033933,ENSG00000134086,VHL
ENSMUSG00000033933,ENSG00000189030,VHLL
ENSMUSG00000026175,ENSG00000127831,VIL1
ENSMUSG00000038775,ENSG00000136059,VILL
ENSMUSG00000026728,ENSG00000026025,VIM
ENSMUSG00000019772,ENSG00000146469,VIP
ENSMUSG00000021038,ENSG00000151445,VIPAS39
ENSMUSG00000032528,ENSG00000114812,VIPR1
ENSMUSG00000011171,ENSG00000106018,VIPR2
ENSMUSG00000040720,ENSG00000164944,VIRMA
ENSMUSG00000024076,ENSG00000205221,VIT
ENSMUSG00000096145,ENSG00000167397,VKORC1
ENSMUSG00000066735,ENSG00000196715,VKORC1L1
ENSMUSG00000024924,ENSG00000147852,VLDLR
ENSMUSG00000073131,ENSG00000160131,VMA21
ENSMUSG00000054723,ENSG00000187650,VMAC
ENSMUSG00000020830,ENSG00000182853,VMO1
ENSMUSG00000018171,ENSG00000062716,VMP1
ENSMUSG00000045575,ENSG00000228567,VN1R4
ENSMUSG00000057203,ENSG00000228567,VN1R4
ENSMUSG00000050102,ENSG00000228567,VN1R4
ENSMUSG00000054142,ENSG00000228567,VN1R4
ENSMUSG00000058030,ENSG00000228567,VN1R4
ENSMUSG00000068232,ENSG00000197617,VN1R5
ENSMUSG00000068231,ENSG00000197617,VN1R5
ENSMUSG00000068234,ENSG00000197617,VN1R5
ENSMUSG00000044248,ENSG00000197617,VN1R5
ENSMUSG00000061653,ENSG00000197617,VN1R5
ENSMUSG00000060724,ENSG00000197617,VN1R5
ENSMUSG00000057592,ENSG00000197617,VN1R5
ENSMUSG00000095932,ENSG00000197617,VN1R5
ENSMUSG00000094553,ENSG00000197617,VN1R5
ENSMUSG00000062818,ENSG00000197617,VN1R5
ENSMUSG00000060816,ENSG00000197617,VN1R5
ENSMUSG00000062546,ENSG00000197617,VN1R5
ENSMUSG00000057697,ENSG00000197617,VN1R5
ENSMUSG00000047203,ENSG00000197617,VN1R5
ENSMUSG00000067262,ENSG00000197617,VN1R5
ENSMUSG00000096051,ENSG00000197617,VN1R5
ENSMUSG00000094586,ENSG00000197617,VN1R5
ENSMUSG00000091013,ENSG00000197617,VN1R5
